Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Simulation Manager,Dematic,"Pune, Maharashtra",7-10 Yrs,"['simulation', 'Management']"
Senior Civil Engineer,Nirman Developers,Pune,5-10 Yrs,"['High Rise Building', 'Project Monitoring', 'Residential', 'Township', 'Planning Skills', 'Cost Control', 'pune', 'Monitoring']"
Production Manager,Bluemark Promotions,"Pune, Maharashtra(Hadapsar)",10-20 Yrs,"['Plant Management', 'Factory Management', 'Production Management', 'Manufacturing Management', 'Production planning & Control', 'Plant Operations', 'Production Planning Control', 'Production']"
Proposal Engineer,Sarla Advantech,"Pune, Maharashtra",3-8 Yrs,"['Estimation', 'Proposal Engineer', 'Proposals', 'Proposal engineering']"
Process Design Engineer,An environmental engineering & technology company in the field of energy and recycling,"Pune, Maharashtra",3-5 Yrs,"['Chemical Engineer', 'Equipment Sizing', 'PHA', 'PID', 'flare load calculation and PSV sizing', 'BEP', 'Instrument data sheet', 'Flow diagram']"
Machine Shop Manager,Metalex Cryogenics,"Pune, Maharashtra(Chakan)",5-10 Yrs,"['Machine Shop', 'Fermat', 'HEIDENHAIN', 'VMC Programming', 'VMC Machine', 'CNC Programming', 'Machine Planning', 'TURN MILL']"
Solid Mechanics/FEA Engineer,Siemens Energy,Pune,5-7 Yrs,"['Stress analysis', 'Automation', 'Product engineering', 'Simulation', 'Analytical', 'Ansys', 'Turbine', 'Product design']"
Senior Engineer - AE,BorgWarner,Pune,2-5 Yrs,"['MS Access', 'Compliance', 'Time management', 'oscilloscope', 'Banking', 'thermal', 'Power supply', 'Troubleshooting']"
Engineer - PEO (PSE & ECM),Burckhardt Compression (India) Pvt. Ltd,Pune,5-8 Yrs,"['ISO', 'Pressure vessels', 'Pumps', 'Design review', 'CAD', 'Packaging', 'Instrumentation', 'Valves']"
E & I Engineer,Darwish Cybertech,Pune,6-11 Yrs,"['HVAC', 'After sales service', 'AutoCAD', 'IT enabled services', 'Manager Technology', 'Instrumentation', 'SEZ', 'ITES']"
Design Engineer - SPM & Automation,Motionworks Robotics,"Pune, Maharashtra, Gurgaon/Gurugram, Chennai, Tamil Nadu",3-8 Yrs,"['Robotic Automation', 'spm design', 'Robotic Welding', 'Machine Design', 'Packaging Machines', 'Solid Works', 'Machine Building', 'Special Purpose Machine Design']"
Project Engineer- Electrical - Pune - HYT Engineering Co. Pvt Ltd,HYT Engineering,"Pune, Maharashtra",4-7 Yrs,"['Industrial Projects', 'Electrical Projects', 'Panels', 'BOQ', 'Contractors', 'mccb', 'LT', 'Electrical Design']"
Site Engineer,Kumkang Kind India,"Pune, Maharashtra",1-3 Yrs,"['Site Engineering', 'Site Planning', 'Formwork', 'Civil Engineering', 'Site Execution', 'Civil', 'Site', 'Planning']"
Production Engineer,Walter Pack Automotive Products India,"Pune, Maharashtra(Ranjangaon)",2-4 Yrs,"['Production Planning', 'Shift Planning', 'Shop Floor Control', 'Production Supervising', 'Daily Production Planning', 'Manpower Handling', 'Production', 'Control']"
Maintenance Manager For Food Industry,Vijaya Management,"Pune, Maharashtra(Narhe)",7-12 Yrs,"['Breakdown Maintenance', 'Plant Maintenance', 'preventive maintenance', 'Machine Maintenance', 'Mechanical Maintenance', 'Maintenance Management', 'Maintenance Operations', 'Maintenance Planning']"
Senior Design Engineer-Process,JFE Engineering India Pvt.Ltd,"Pune, Maharashtra",8-12 Yrs,"['3D Engineering', 'Plant Layout', 'Fabrication Drawing', 'Layout', 'Senior', '3D', 'Plant', 'Fabrication']"
Mep Design Engineer,F5websolutions,Remote,6-11 Yrs,"['REVIT MEP', 'MEP', 'Electrical Design', 'NEC', 'single', 'AutoCAD', 'Mep Design', 'Lighting Design']"
Design Engineer,Vijaya Management,"Pune, Maharashtra(Chakan)",2-4 Yrs,"['AutoCAD 2D', 'Proficient in Inventor 3D', 'AutoCAD', 'Design', 'Inventor', '2D', '3D', 'Design engineering']"
Sr. Engineer Residential & Commercial - Real Estate Company in Baner,Careers Unlimited,"Pune, Maharashtra(Baner)",10-11 Yrs,"['Finishing.', 'Residential', 'Commercial Projects', 'Civil Construction', 'Construction', 'Company', 'Project', 'Finishing']"
Application Engineer - CNC Machines Manufacture Job in Pune,Manufacturing,"Pune, Maharashtra",8-10 Yrs,"['CNC Programming', 'Technical Engineer', 'Application Engineer', 'CNC Application Engineer', 'on Proving out the components in Machining Centers', 'Machine', 'Components', 'Technical']"
Packaging Manager - PUMP Engineering (API std),Kirloskar Ebara Pumps Limited,"Pune, Maharashtra",5-10 Yrs,"['Design', 'Packaging Design', 'Design Engineering', 'API Pumps', 'Design Development', 'Product Design', 'Centrifugal', 'Development']"
CNC/VMC Supervisor (Programmer),Shavish Hr And Digital Marketing,"Pune, Maharashtra(Khed Shivapur)",4-6 Yrs,"['CNC Programming', 'CNC', 'VMC Programming', 'VMC Machine', 'Training', 'Leadership', 'Programming', 'Troubleshooting']"
Sr Controls Engineer (PLC Programming),Cybernetik Technologies,,,"['ERP', 'HMI', 'VFD', 'PLC', 'SCADA', 'Control', 'Programming', 'Program']"
Assistant Engineer Maintenance,Ventures Hrd Centre,"Pune, Maharashtra",3-6 Yrs,"['Allen Bradley Plc', 'PLC', 'Maintenance', 'Assistance', 'Maintenance engineering']"
Estimation Proposal Engineer,Teclogos Automation,Pune(Hadapsar),2-4 Yrs,"['Communication Skills', 'Proposal Preparation', 'Estimation Engineering', 'Proposal Engineering', 'Estimating Efforts', 'Contract Documentation', 'Pricing', 'Contracts']"
Plastic Injection Moulding Supervisor,Indian Placement Services,Pune,2-3 Yrs,"['Production Supervisor', 'OEE', 'Production', 'Injection moulding', 'Injection Mould', 'Plastic injection molding', 'Plastic', 'Moulds']"
Technician/Engineer - Maintenance,Indian Placement Services,"Pune, Maharashtra",2-4 Yrs,"['Electrical Maintenance', 'Mechanical Maintenance', 'Mechanical', 'Maintenance', 'Engineering', 'Electricals']"
HMI Engineer- Honeywell System,Teclogos Automation,Pune(Hadapsar),2-4 Yrs,"['Hmi Design', 'Honeywell HMI', 'HMI Programming', 'VB SCRIPT', 'Graphic Tools', 'Project Handling', 'JScript', 'PLC']"
Wire Cut Machine Operator,Indian Placement Services,Pune,2-3 Yrs,"['EDM Wire Cut Machine', 'CNC machines', 'Machine', 'Wire', 'Operating', 'EDM', 'CNC', 'Cut']"
DCS System Engineer For Honeywell System,Teclogos Automation,"Pune, Maharashtra(Hadapsar)",2-3 Yrs,"['DCS', 'Honeywell', 'Industrial Automation', 'PLC', 'Automation Engineering', 'Control System', 'Distributed Control System', 'c300']"
Electronics Design Engineer,"Intra Industries, Pirangut, Pune.","Pune, Maharashtra(Pirangut)",1-5 Yrs,"['PCB Designing', 'Circuit Designing', 'Hardware Design', 'Power electronics', 'drivers', 'testing', 'led', 'PCB']"
Sr . Engineer - Projects,Adisoft Tech,"New Delhi, Pune",2-5 Yrs,"['Manager Quality Assurance', 'Project documentation', 'Project management', 'Process improvement', 'Engineering projects', 'Project planning', 'Continuous improvement', 'Risk management']"
MEP ESTIMATION ENGINEER,Shashi Prabhu Associates,Pune,4-5 Yrs,"['Analytical skills', 'Project estimation', 'Mechanical electrical plumbing', 'Risk assessment', 'Value engineering', 'MEP', 'Cost estimation', 'Cost']"
NPD & Vendor Development Engineer,H & T Innovative Technologies,"Pimpri-Chinchwad, Maharashtra, Pune, Maharashtra(Chikhali +4)",4-9 Yrs,"['CNC Programming', 'NPD', 'Part Development', 'SOLIDWORKS', 'Machining', 'Vendor Development', 'SLIDING HEAD', 'CNC']"
Design Engineer - Electrical & Instrumentation,Sundyne Pumps and Compressors India Pvt Ltd,"Pune, Maharashtra",4-7 Yrs,"['Autocad Electrical', 'Control Panels', 'Loop Diagram', 'AutoCAD', 'PLC', 'junction box', 'wiring', 'Instrumentation']"
Design Engineer - Electrical & Instrumentation,Sundyne Pumps and Compressors India Pvt Ltd,"Pune, Maharashtra",4-7 Yrs,"['Autocad Electrical', 'Control Panels', 'Loop Diagram', 'AutoCAD', 'PLC', 'junction box', 'wiring', 'Instrumentation']"
Opening For ITI & Diploma Engineer in Pune,Surabhi Placemrnt Services,"Nashik, Maharashtra, Pune, Aurangabad, Maharashtra",0-2 Yrs,"['iti electrical', 'iti fitter', 'iti welder', 'CNC Programming', 'Welder', 'maintenance engineer', 'welding engineer', 'VMC Machine']"
Maintenance engineer/ Utility Engineer,Advance Power Display Systems,"Mumbai, Thane, Mumbai (All Areas)",1-5 Yrs,"['Utility Maintenance', 'Press Machines', 'Air Compressor', 'Compressors', 'Maintenance', 'Machine', 'Press', 'Maintenance engineering']"
NPI Engineer,Advance Power Display Systems,Mumbai (All Areas),3-8 Yrs,"['testing', 'npi', 'Troubleshooting', 'designing', 'Software testing', 'Design']"
Planning & Budgeting Manager - Real Estate Industry - Kandivali,Reputed Real Estate Developer,Mumbai (All Areas),6-11 Yrs,"['Cost Analysis', 'Scheduling', 'Project Scheduling', 'Planning', 'Budgeting', 'Project Monitoring', 'Cost Management', 'Forecasting']"
Senior Pipeline Engineer,Kent PLC,Mumbai (All Areas),14-18 Yrs,"['Pipeline Engineer', 'Trunk lines', 'flow lines', 'Analytical Skills', 'Pipeline', 'Pipeline Engineering', 'communication skills', 'Engineering']"
MEP Manager / Assistant  MEP Manager,Rock Corner Developers,Mumbai (All Areas),8-12 Yrs,"['MEP Coordination', 'Mechanical Electrical Plumbing', 'Mep Design', 'MEP', 'Electrical Design', 'Fire Fighting System', 'Fire Fighting', 'Plumbing']"
Billing and Estimation Engineer,D G S Township,"Mumbai, Maharashtra",1-3 Yrs,"['Material Sourcing', 'Material Reconciliation', 'Bbs', 'Cost Estimation', 'RCC', 'Boq Preparation', 'Bar Bending Schedule', 'Boq']"
Maintenance Manager For  Machine Manufacturing co Goregaon,Mechanical machinery  manufacturing  co,"Goregaon, Maharashtra, Mumbai (All Areas)",5-6 Yrs,"['Preventive & breakdown Maintenance', 'Maintenance of CNC & NON-CNC machines', 'coordination with European', 'Knowledge of CNC Controllers such as Siemens', 'Fanuc', 'Mechanical & Electrical Maintenance', 'coordination with European manufacturers', 'Machine']"
Mechanical Draftsman/ Draghtsman For a fabrication Company,Acme Services,"Mumbai Suburban, Maharashtra, Mumbai (All Areas)(Vasai)",3-8 Yrs,"['HEAT EXCHANGERS', 'DRAWINGS', 'DRAFTSMAN', 'PRESSURE VESSELS', 'DRAUGHTSMAN', 'BOM', 'REACTORS', 'MECHANICAL DRATSMAN']"
"Electronic Engineer/ Service Executives - Rabale, Navi Mumbai",Success Hr Consultancy,"Navi Mumbai, Mumbai (All Areas)",2-4 Yrs,"['Electronics Engineer', 'Electrician Activities', 'Service Executive', 'Welding Machine', 'Electricians', 'Invertors', 'Battery Charger', 'Installation']"
Manager -Fabrication-Heavy Equipment-MNC-Borivali-Mumbai,MNC Group,Mumbai (All Areas),10-15 Yrs,"['Heavy Fabrication', 'Heavy Equipment', 'Heavy Engineering', 'Industrial Machinery', 'Equipment', 'Management', 'Engineering', 'Industrial']"
Manager -Process Engineering- Edible OIL- MNC-Borivali,MNC Group,Mumbai (All Areas),10-15 Yrs,"['process  Engineering', 'Detail Engineering', 'PID', 'PFD', 'Process engineering', 'Engineering', 'Edible Oil', 'Management']"
Manager-Engineering -Design--OIL MILL-MNC-Borivali-Mumbai,MNC Group,Mumbai (All Areas),10-15 Yrs,"['Extruder', 'expeller', 'oil mill', 'Projects Management', 'Oil', 'Engineering management', 'Project management', 'Project']"
Contract & Claim For Construction Site,Pplanet Hr Services,Mumbai (All Areas),8-13 Yrs,"['contracts', 'elevated', 'FIDIC', 'claim', 'Site', 'Elevations', 'Construction', 'Construction Site']"
Drawing Drafting,Siemens,Remote,1-4 Yrs,"['Eplan', 'Connectors', 'Wiring', 'AutoCAD', 'PLC', 'Panel Designing', 'Terminal', 'Draft']"
Engineer Design & Estimation,Ambeinternational,Mumbai (All Areas),1-4 Yrs,"['estimation', 'AutoCAD', 'design', 'variable refrigeration flow', 'Vrf', 'Design engineering', 'Flow', 'Refrigeration']"
Site Engineer,Ambeinternational,Mumbai (All Areas),1-3 Yrs,"['HVAC', 'Air Conditioning', 'VRF', 'Variable refrigerant flow', 'Site', 'Site engineering', 'Flow']"
Industrial Automation Engineer,Multi Way Automation And Control,"Mumbai Suburban, Maharashtra, Thane, Maharashtra, Mumbai (All Areas)(Mira Road +1)",1-3 Yrs,"['Ladder Logic', 'SCADA Designing', 'HMI Programming', 'RSLogix', 'Programmable Logic Controller', 'Allen Bradley Plc', 'Rockwell Software', 'Industrial Automation']"
Drawing Drafting,Siemens,Remote,1-5 Yrs,"['Terminal', 'Eplan', 'PLC', 'Drives', 'Electrical Design', 'bridge barriers', 'Design', 'Drawing']"
Mechanical Draughtsman - Heavy Equipment - MNC - Borivali - Mumbai,Vesat Management Consultants,Mumbai (All Areas),3-7 Yrs,"['mechanical draughtsman', 'MTO', 'RFQ', 'P&ID drawing', 'Drawing', 'Mechanical', 'Id', 'P']"
Engineer - Projects,Sandu Developers Pvt. Ltd.,Mumbai (All Areas)(Chembur),8-12 Yrs,"['Site Engineer', 'Site Execution', 'Project Engineer', 'Execution', 'Engineering', 'Project', 'Site engineering', 'Project engineering']"
Engineer - Contracts,Sandu Developers Pvt. Ltd.,Mumbai (All Areas)(Chembur),8-10 Yrs,"['Work Order', 'Contracts', 'Civil', 'MEP', 'Electrical', 'Finishing', 'Order fulfillment', 'Electricals']"
Engineer - Tool Maintenance,Advance Power Display Systems,"Navi Mumbai, Kalyan/Dombivli, Mumbai (All Areas)",5-7 Yrs,"['tool design', 'tool repair', 'tool maintenance', 'Tool engineering', 'Engineering', 'Tools', 'Design', 'Repair']"
Sr.Manager (prod & Maint)- Mumbai corporate role wd Beverage industry,one of our leading client into beverage,Mumbai (All Areas),12-18 Yrs,"['Production', 'Project', 'MANUFACTURING', 'Maintenance', 'Operation', 'Beverage', 'Corporate', 'Prod']"
Machine Operator,Leading Client,Mumbai,2-7 Yrs,"['Krones', 'Sidel', 'Machine Operations', 'Machine Operator', 'Machine', 'Machine operating', 'Operating', 'Operations']"
3d Visualizer,Meritus Management Service,"Mumbai, Maharashtra",3-7 Yrs,"['Photoshop', 'Sketchup', 'AutoCAD', 'Visualiser', 'Visual', '3D', '3D Visualizer']"
Architect,Skynet Placements,"Mumbai Suburban, Maharashtra",6-8 Yrs,"['Sketchup', 'Construction', 'AutoCAD', 'Architectural Design', 'Interior Designing', 'Interiors', 'Architecture', 'Design']"
Production Planning and Control Engineer,Sure Solution,"Mumbai(Worli), Navi Mumbai, Mumbai (All Areas)",1-5 Yrs,"['PPC', 'Production Planning', 'Production Planning Control', 'Material Planning', 'Inventory Control', 'Material Requirement Planning', 'Textile', 'Production Management']"
Press Tool Maker,Callnet Placement Services,"Mumbai, Maharashtra(Saki Vihar +1)",2-4 Yrs,"['Tool Making', 'Press Tools', 'Tool Manufacturing', 'Die Making', 'Tool Design', 'Design', 'Tools', 'Dies']"
Opening QC  Microbiology  reputed Pharma Company @ Tarapur Location,Shree Ganesh Enterprises & Co,"Tarapur, Maharashtra, Mumbai (All Areas)",2-7 Yrs,"['QC Microbiology', 'qc  micro', 'Microbiology', 'qc micro officer', 'Company', 'QC', 'Pharmaceutical']"
Senior Project Manager - Repairs - Mumbai,Mahendra Realtors & Infrastructure,Mumbai (All Areas),8-12 Yrs,"['Team Management', 'Decision Making', 'Project Management', 'Client Relationship Management', 'Conflict Management', 'Leadership', 'Service Delivery Management', 'People Management']"
Technician,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,Mumbai (All Areas),1-4 Yrs,['Cable Laying']
Elevator Technician,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,"Mumbai, Maharashtra",3-4 Yrs,"['Elevator Installation', 'Technician', 'Installation']"
Elevator Installation Supervisor,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,"Mumbai, Maharashtra",3-4 Yrs,"['Elevator Installation', 'Lifts', 'Elevators', 'Installation']"
Elevator Technician and Supervisor,TVS Supply Chain Solutions (TVS SCS),Mumbai (All Areas),3-5 Yrs,"['Installation And Commissioning', 'Electrical Maintenance', 'Installation', 'Installation', 'Maintenance', 'Supervision', 'Compensation', 'Electricals']"
Electrical Design Engg,TATA TCE,"Mumbai, Maharashtra",12-16 Yrs,"['3D Modelling', 'load shedding', 'control and protection', 'Navisworks software', 'LV', 'HV', 'Software', '3D Model']"
Piping Lead Engineer,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,"Navi Mumbai, Maharashtra",11-16 Yrs,"['Piping Engineering', '3D Modeling', 'ASME Codes', 'Modeling', 'ASME', 'Coding', '3D', 'Engineering']"
Process Design Engineer,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,"Navi Mumbai, Maharashtra",9-14 Yrs,"['HTRI', 'heat exchanger design calculations', 'hydraulic calculations', 'Flare network calculations', 'AFT Fathom', 'AFT impulse', 'Navis works', 'Process Datasheets']"
Civil Structural Design Engineer,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,"Navi Mumbai, Maharashtra",10-15 Yrs,"['Structural Design', 'Is Codes', 'RCC', 'Staad', 'AutoCAD', 'Ansys', 'PMC', 'PEB']"
Civil Structural Design Engineer,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,"Navi Mumbai, Maharashtra",10-15 Yrs,"['Structural Design', 'Is Codes', 'RCC', 'Staad', 'AutoCAD', 'Ansys', 'PMC', 'PEB']"
Urgent opening For the Proposal Engineer For Water Treatment Companies,Advent Hr Solutions,Mumbai (All Areas),1-6 Yrs,"['proposal', 'bidding', 'design', 'Proposals', 'Water treatment', 'Water']"
Car Mechanic / Evaluator || CTC Upto 3.5 LPA,AK Placement,"Indore, Madhya Pradesh, Thane, Maharashtra, Jaipur, Rajasthan, Mumbai (All Areas)",4-9 Yrs,"['Mechanic', 'automobile', 'car', 'technician', 'repair', 'Final Inspection', 'evaluation', 'Vehicle']"
Piping Design Engineer,Aastral International,"Mumbai Suburban, Maharashtra",4-9 Yrs,"['Piping Engineering', 'Layout Design', 'Fpso', 'Offshore Platforms', 'Design', 'Engineering', 'Piping design', 'Offshore']"
Computer Operator  For  head office lower parel,Saibaba Garments,Mumbai(Lower Parel),2-3 Yrs,"['Office Assistance', 'Clerical Work', 'Typing', 'Back Office', 'Computer Operating', 'Data Entry Operation', 'Office', 'Computer']"
Operations Manager,Network Electronic & Mechanicals,Mumbai (All Areas),2-4 Yrs,"['Project Management', 'Electronics Engineering', 'Service Maintenance', 'Production Engineering', 'Business Development', 'Site Management', 'Operations management', 'Engineering']"
Manager Purchase and Contracting,Sejal Realty,"Mumbai Suburban, Maharashtra, Mumbai (All Areas)",10-15 Yrs,"['Procurement', 'Real Estate Construction', 'Purchase Management', 'Purchase Planning', 'Purchase Vendor Development', 'Analysis', 'Contract Management', 'Vendor Management']"
Production Manager,Talentco Hr Services Llp,"Thane, Maharashtra, Mumbai (All Areas)(Atgaon)",5-10 Yrs,"['Production Management', 'Production Planning', 'Production Supervising', 'Factory Operations', 'Factory', 'Planning', 'Operations', 'Management']"
Plant Head,Talentco Hr Services Llp,"Thane, Maharashtra, Mumbai (All Areas)(Atgaon)",15-20 Yrs,"['Plant Management', 'Plant Operations', 'Production Planning', 'Plant Operation', 'Planning', 'Operations', 'Management', 'Plant']"
Packaging Manager,Talentco Hr Services Llp,"Thane, Maharashtra, Mumbai (All Areas)(Atgaon)",10-16 Yrs,"['Packaging Operations', 'Blister Packing', 'Packaging Material', 'Packaging Development', 'Development', 'Operations', 'Materials', 'Packaging']"
Senior Executive - Contracts (Real Estate),Tridhaatu Realty And Infra,Mumbai (All Areas)(Chembur),3-4 Yrs,"['Rate Analysis', 'Civil Engineering', 'Contracts Management', 'Contract Drafting', 'Contracts', 'Negotiation', 'Cost Estimation', 'Contract Review']"
Piping and Layout Engineer,Aastral International,Mumbai (All Areas),5-10 Yrs,"['Piping Engineering', 'Piping Layout', 'Engineering', 'Layout', 'Piping']"
Dcs Operator,ABC Lines,Mumbai (All Areas),1-6 Yrs,"['DCS', 'Distributed Control System', 'DCS Operation', 'ISO Documentation', 'Operating', 'Control', 'ISO', 'Control system']"
Senior Design Engineer - Pharma Industry,Venus Consultancy,"Mumbai, Maharashtra",3-5 Yrs,"['Design Engineering', 'Fabrication Drawing', 'Pharma Machinery', 'Solid Edge', '2D Drafting', 'Mechanical Design', 'Pharmaceutical Production', 'AutoCAD 3D']"
Cost Estimation Engineer,LK Consultants,"Thane, Navi Mumbai, Kalyan",2-6 Yrs,"['Cost Estimation', 'Estimation Engineer', 'Engineering Drawings', 'Vendor Negotiation', 'Product & Process Costing', 'Cost Estimation Engineer', 'Billing Engineer', 'Production']"
Senior Manager Structural engineers,Godrej Properties Limited,Mumbai,8-12 Yrs,"['Costing', 'Staad', 'Value engineering', 'Process improvement', 'Bim', 'Manager Technology', 'geotechnical', 'Structural engineering']"
Officer,Hikal Ltd,Mumbai,3-5 Yrs,"['Mechanical', 'ISO documentation', 'Preventive maintenance', 'Maintenance', 'Documentation', 'Preventive', 'ISO']"
Junior Officer,Hikal Ltd,Mumbai,1-3 Yrs,"['HMI', 'Analog', 'PLC', 'Valves']"
Engineer / Senior Engineer - Proposals,Emerson,Mumbai,3-6 Yrs,"['Usage', 'Interpersonal skills', 'Networking', 'Analytical', 'Focus', 'Equity', 'Product Advisor', 'Oracle']"
Service Engineer,Hach Company,Mumbai,2-6 Yrs,"['Analytical skills', 'Business system', 'Usage', 'Aerospace', 'Coding', 'Pharma', 'Focus', 'thermal']"
Service Engineer,Hach Company,Mumbai,2-6 Yrs,"['Analytical skills', 'Business system', 'Usage', 'Aerospace', 'Coding', 'Pharma', 'Focus', 'thermal']"
Hiring For Electrical Design Engineer(MEP),Integrated Personnel Services,"Mumbai, Maharashtra(Chembur)",5-10 Yrs,"['Mep Design', 'High Rise Building', 'Hotel Projects', 'Commercial Complex', 'Airport', 'mall', 'Commercial Buildings', 'Hotel']"
Assistant Manager - Contracts,JP Infra,Mumbai (All Areas),4-8 Yrs,"['ERP Knowledge', 'B.E.Civil', 'ERP', 'Management', 'ERP Systems', 'Contracts', 'Assistance']"
Zonal Incharge,Htl Aircon,"Mumbai, Maharashtra",5-10 Yrs,"['Hvac Maintenance', 'HVAC', 'Air Conditioning', 'Chillers', 'Refrigeration', 'Chiller', 'Maintenance', 'Zonal']"
Utility Operator (Civil),Breach Candy Hospital Trust,Mumbai (All Areas),2-3 Yrs,"['Civil Maintenance', 'Building Maintenance', 'Operating', 'Building', 'Utility operation', 'Utility', 'Maintenance', 'Civil']"
Utility Operator (AC),Breach Candy Hospital Trust,Mumbai (All Areas),2-3 Yrs,"['HVAC Equipments', 'Chiller Plant', 'Cooling Tower', 'Ac Installation', 'Operating', 'Ac', 'Utility operation', 'Tower']"
Utility Operator ( Electrical),Breach Candy Hospital Trust,Mumbai (All Areas),2-3 Yrs,"['Electrical Maintenance', 'Utility Maintenance', 'Operating', 'Utility operation', 'Operations', 'Maintenance', 'Electricals', 'Utility']"
Civil Engineer,Likproof Infra Llp,Mumbai (All Areas)(Mumbai Central),4-9 Yrs,"['Waterproofing', 'Rate Analysis Communication Skills Billing Management Waterproofing and Restoration Project Management Client and Subcontractor Coordination', 'Communication skills', 'Billing', 'Restoration', 'Analysis', 'Project management', 'Coordination']"
Textile Production Associate - Printing and Sampling,Freedom Tree,Mumbai (All Areas)(Mahalaxmi),2-7 Yrs,"['Material Sourcing', 'Printing', 'Textile Printing', 'Merchandising', 'Sampling', 'Design', 'Apparel', 'Costing']"
Design Engineer/Drafter,Spantech Engineers,"Navi Mumbai, Maharashtra",5-8 Yrs,"['AutoCAD', 'Solid Works', 'Product Design', 'Instrumentation Design', 'Design engineering', 'Design', 'Instruments', 'Solid']"
Instrumentation Design Engineer,OIl & Gas,"Vadodara, Gujarat, Mumbai (All Areas)",5-10 Yrs,"['Detail Engineering', 'Intools', 'Instrument Index', 'Cable Schedule', 'instrumentation Design', 'Data Sheets', 'Single Line Diagram', 'Detail Design']"
Site Inspector (Highways),Consulting Engineers Group (CEG),Mumbai (All Areas),10-15 Yrs,"['Site Management', 'Site Supervision', 'Civil Engineering', 'Inspection', 'Supervision', 'Highways', 'Civil', 'Site inspection']"
Control & Instrumentation - Engineers / Senior Engineers,Kent PLC,Mumbai (All Areas),5-10 Yrs,"['Instrumentation', 'Control', 'DCS', 'Instrumentation Engineering', 'Instrumentation Maintenance', 'Engineering', 'Dc', 'Instrumentation Control']"
Assistant Service Manager,Liebherr,Mumbai (All Areas),9-10 Yrs,"['Warranty Management', 'After Sales Service', 'Management', 'Aftersales', 'Service management', 'Warranty', 'Assistance', 'Sales Service']"
Building Services Design Engineers,Edison Consultants,Remote,10-20 Yrs,"['detail design engineering', 'proficient with design software', 'ability to document design calculations', 'Building', 'Building Services', 'Documents', 'Design', 'Detailing']"
"Estimation Engineer - IBMS, CCTV, FAS, Access Control, Fire Alarm",Leading Client,Mumbai,3-8 Yrs,"['Building Management Systems', 'Estimation Engineer', 'Fire Alarm', 'Fire Safety', 'Fire security', 'FAS', 'Access Control', 'IBMS']"
Service Engineer- Chillers,Rellio Services,"Mumbai, China, United States (USA)",2-5 Yrs,"['Interpersonal skills', 'Diagnostics', 'Analytical', 'Diversity and Inclusion', 'Employee engagement', 'Customer service', 'Training and Development', 'Refrigeration']"
Executive,Hikal Ltd,Mumbai,2-4 Yrs,"['EHS', 'Automation', 'ISO', 'Energy conservation', 'Process improvement', 'Budgeting', 'Continuous improvement', 'Machinery']"
Trainee Civil Engineer,Black & Veatch,Mumbai,2-5 Yrs,"['Change management', 'Project leadership', 'Manager Technology', 'Engineering Design', 'Management', 'Continuous improvement', 'Individual Contributor', 'Civil engineering']"
Civil Underground Engineer,Black & Veatch,Mumbai,9-15 Yrs,"['Career development', 'Change management', 'Civil', 'Performance management', 'Compliance', 'Conflict management', 'Engineering Design', 'Continuous improvement']"
Trainee Civil Engineer,Black & Veatch,Mumbai,2-5 Yrs,"['Change management', 'Project leadership', 'Manager Technology', 'Engineering Design', 'Management', 'Continuous improvement', 'Individual Contributor', 'Civil engineering']"
Civil Underground Engineer,Black & Veatch,Mumbai,9-15 Yrs,"['Career development', 'Change management', 'Civil', 'Performance management', 'Compliance', 'Conflict management', 'Engineering Design', 'Continuous improvement']"
Civil Environmental Engineer (Water Projects),Black & Veatch,Mumbai,12-20 Yrs,"['Water treatment', 'Change management', 'Civil', 'Performance management', 'Compliance', 'Engineering Design', 'Management', 'Continuous improvement']"
Engineer / Senior Engineer - Proposals,Copeland,Mumbai,3-8 Yrs,"['Interpersonal skills', 'Networking', 'Analytical', 'Equity', 'Product Advisor', 'Oracle', 'CRM', 'Instrumentation engineering']"
Engineer - Finishes,RPG Communications Holdings,Mumbai,5-9 Yrs,"['Client satisfaction', 'Construction', 'Management', 'Supervision', 'Finishing', 'Engineering', 'Client']"
Manager Technical Engineering For Beverages Industry,Hiring for a leading FMCG MNC client,Mumbai (All Areas),10-15 Yrs,"['Beverage', 'layout finalization', 'project management', 'Project Engineering', 'plant productivity', 'equipment efficiency', 'Plant Performance reviews', 'Planning']"
HVAC MEP Erection & Commissioning in Project Based Company @ Mumbai,Project Based Company,Mumbai (All Areas),5-10 Yrs,"['MEP', 'HVAC', 'PMC', 'EPC', 'Fire Fighting', 'MEP coordination', 'Project', 'Fire']"
Civil Structural (RCC/Steel) Draftsmen,Dr Kelkar Designs Pvt. Ltd.,Mumbai (All Areas)(Bandra Kurla Complex),3-8 Yrs,"['Draftsman Activities', 'Concrete Drafting', 'steel drafting', 'Concrete', 'Civil', 'Draft', 'Steel', 'RCC']"
