Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Video Editor & Social Media Manager,Education News Network,Bengaluru(Sector 5 HSR Layout),0-2 Yrs,"['Aftereffects', 'Premiere Pro', 'Media', 'Video editing', 'Editing', 'Social media', 'Video', 'Management']"
Manager - Business Development (Executive Education),Jio Institute,"Mumbai, Navi Mumbai",5-10 Yrs,"['Supervisor', 'Training', 'Sales', 'Focus', 'Corporate', 'Cost estimation', 'Business Development Executive', 'Research']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Jalgaon,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Shimla,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Karnal,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Nagpur,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Visakhapatnam,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Aligarh,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Ranchi,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Amritsar,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Gorakhpur,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,"Varanasi, Bengaluru",1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Allahabad,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Aurangabad,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Chennai,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Nasik,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Kolkata,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Meerut,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Jabalpur,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Mathura,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Pune,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Bhopal,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Vadodara,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Jodhpur,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Ahmedabad,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Coimbatore,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Dhanbad,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Mumbai,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Trivandrum,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Chandigarh,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,jammu,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Jalandhar,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Patiala,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Kanpur,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Raipur,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Kota,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Kochi,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Ambala,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Gaya,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Rohtak,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Ludhiana,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Kanchipuram,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Agra,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Bengaluru,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Patna,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Kolhapur,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Lucknow,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Indore,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Bareilly,1-5 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Dehradun,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Surat,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Rajkot,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Senior Education Executive/ Associate team Lead-Direct Sales,Meritnation,Jaipur,1-4 Yrs,"['Cold calling', 'Direct sales', 'E-learning', 'Associate Team Leader', 'Sales', 'education executive', 'MIS', 'Atl']"
Counsellor,Itvedant Education Pvt.Ltd,"Pune, Maharashtra",0-2 Yrs,"['Good Communication In English', 'Education Counseling', 'Computer Knowledge', 'Immediate Joiner', 'Counselling', 'Education', 'Communication skills', 'English']"
Vacancy For Assist. Teacher/Educational Facilitator at Balewadi-Pune,Vibgyor Group of Schools,"Pune, Maharashtra(Balewadi Phata)",0-4 Yrs,"['pre primary', 'Suppport', 'primary', 'monitoring', 'Assistance', 'Facilitation', 'Pre', 'Teaching']"
Academic Counsellor,Social Hr,"Kochi, Kerala, Kozhikode, Kerala, Thiruvananthapuram, Kerala",0-5 Yrs,"['sales', 'Admission Counselling', 'Educational Sales', 'inside sales', 'Business Development', 'Education Counseling', 'Career Counselling', 'Education']"
Acedemic Counsellor- Inside Sales | CTC Upto 5 Lakhs+ Incentives,Edumentor Educational Services,"New Delhi, Delhi(A Block Shastri Nagar +16), Delhi / NCR",0-3 Yrs,"['B2B Sales', 'Career Counselling', 'Counselling', 'Educational Sales', 'Sales Lead Generation', 'Counsellor', 'B2C Sales', 'Inside Sales']"
Academic Counsellor @Baner,Exucia Infotech,Pune,0-5 Yrs,"['Admission Counselling', 'Education Counseling', 'Career Counselling', 'Counselling', 'Student Counseling', 'Customer Service', 'Telesales', 'Solving Queries']"
Business Development Associate -Overseas education,MSM Global Education,"Hybrid - Karnal, Haryana",2-5 Yrs,"['Overseas Education', 'study abroad', 'Immigration', 'Visa Counselling', 'Student Recruitment', 'Business development', 'Development', 'Counselling']"
Sr. Marketing Officer / Business Development - Education Sales,Kaamkaaj  India,"Kolkata, West Bengal, Ghaziabad, Uttar Pradesh, Greater Noida, Uttar Pradesh",2-7 Yrs,"['sales', 'Admissions', 'Education Industry', 'BD', 'direct marketing', 'Institutional Sales', 'BDM', 'sales executive']"
Education Coordinator / Academic Counsellor / Student Counsellor,.,Mumbai (All Areas),2-6 Yrs,"['Admission Counselling', 'Education Counseling', 'Student Counseling', 'Child Development', 'Social Work', 'Career Counselling', 'Counselling', 'Leadership Skills']"
English Teacher,Niraj Educational Society,Hyderabad/Secunderabad(Ameerpet),0-5 Yrs,"['teaching english', 'ICSE', 'Teaching', 'English']"
Academic Sales Advisor | Unlimited Incentives | Noida,Henry Harvin Education,Noida,0-5 Yrs,"['Admission Counselling', 'Inside Sales', 'Education Counseling', 'Educational Sales', 'Sales', 'Edtech', 'Negotiation', 'B2C Sales']"
Area Sales Executive,Kido Enterprises,"Kolar, Karnataka, Hyderabad, Telangana, Bengaluru(2nd Block Jayanagar +2)",0-3 Yrs,"['Field Sales', 'Field Sales Management', 'Educational Sales', 'Sales Promotion', 'Sales Executive Activities', 'Sales', 'Management', 'Area sales']"
Hiring For Relationship Executive(Counsellor) @ Kolkata,Randstad,"Kolkata, West Bengal(New Town)",0-5 Yrs,"['Councellor', 'Education Counseling', 'Overseas Education', 'Counselling', 'Hiring', 'Education', 'Relationship']"
SEO Content Writer,Education Culture,Ludhiana,0-3 Yrs,"['Article writing', 'Content management', 'PDF', 'Blog writing', 'Social media', 'SEO writing', 'Content editing', 'Creative writing']"
Network Engineer cum Technical Writer,Education Culture,Ludhiana,0-3 Yrs,"['Linux', 'Networking', 'Testing tools', 'WAN', 'LAN', 'Active directory', 'Network security', 'Windows']"
Java Developer,Education Culture,Ludhiana,0-1 Yrs,"['Hibernate', 'PDF', 'XML', 'JSP', 'Eclipse', 'Analytical', 'JPEG', 'Spring']"
Client Relation Associate,Education Asia,Bhubaneshwar,0-3 Yrs,"['Excel', 'Relationship', 'Telecalling', 'Customer interaction', 'client', 'client relation']"
Content Writer (Website & Magazine),Education Asia,Bhubaneshwar,0-3 Yrs,"['Article writing', 'Digital media', 'Web technologies', 'Time management', 'Content writing', 'Research', 'Print media', 'Proof reading']"
Hiring For Admission Support Officer at Aakash Institute,Ishmeet Consultant,"New Delhi, Delhi / NCR",0-5 Yrs,"['Admission Counselling', 'Telesales', 'Sales Executive', 'Education Counseling', 'Edtech', 'B2C Sales', 'Inside sales', 'Career Counselling']"
Preschool Teacher,Dolphin Kids School ( A Unit Of Shree G M Memorial Society),,,"['Bed', 'Preschool', 'Teaching', 'Early Childhood Education', 'Pre Primary', 'Curriculum Development', 'Development', 'Pre']"
"English Teacher, Math Teacher & Coordinator",Sambhavana Business Solutions,"Rewa, Katni, Satna",0-5 Yrs,"['TGT', 'Science', 'Teaching', 'Maths', 'english literature', 'Admission Counselling', 'Mathematics', 'Institutions']"
Admission Counsellor,Pracbee Educations,"Noida, Uttar Pradesh, Greater Noida, Uttar Pradesh",0-5 Yrs,"['Confidence Building', 'Good Comm Skills', 'Education Counseling', 'Admission Counselling', 'Counselling', 'Comm', 'Comm Skills', 'Education']"
Associate Inside Sales,Brain4ce Education Solutions,,,"['inside sales', 'b2c', 'Admission Counselling', 'Edtech', 'E-learning', 'Inbound Sales', 'B2C Sales', 'IT Sales']"
Teacher,Toddler's Den,Hyderabad/Secunderabad,0-5 Yrs,"['Training', 'child development', 'Manager Technology', 'Research', 'Management', 'Educator', 'Training management', 'Operations']"
Openings For Area Sales Manager - Education Sector - Pune,Aspire Consultancy Services,"Pune, Maharashtra",7-12 Yrs,"['Educational Sales', 'area sales manager', 'Field Sales Management', 'Territory Sales', 'Area Sales', 'Institutional Sales', 'ASM', 'Regional Sales']"
Channel Sales Manager - (Online Education),GLA University,"Kolkata, Pune, Maharashtra, Mumbai (All Areas)",4-8 Yrs,"['Channel Partners', 'admission sales', 'Channel Development', 'Lead Generation', 'Education Industry', 'Educational Sales', 'Channel Partner Development', 'Channel Sales Management']"
National Sales Manager - Education (K-12),Cambridge Assessment,New Delhi,9-13 Yrs,"['Business Head', 'Team management', 'Publishing', 'Sales', 'Agile', 'Account management', 'Customer service', 'National sales']"
Sales Manager - Electronic Security - Fitout/Retail/Education Verticle,TN Business Services,"New Delhi(Okhla), Delhi / NCR",8-13 Yrs,"['Fire Alarm System', 'Project Management Consultancy', 'cctv', 'Retail Projects', 'Epc Sales', 'Biometrics', 'Team Management', 'fitout projects']"
Inside Sales / Counsellor / Educational Sales,Leading Client,Bangalore/Bengaluru,3-5 Yrs,"['Sales', 'Educational Sales', 'marketing', 'Relationship Management', 'Inside Sales', 'outbound calling', 'CRM', 'Education counseling']"
Business Development Associate -Overseas education,MSM Global Education,Remote,2-5 Yrs,"['Sales Development', 'Student Recruitment', 'Sales', 'Overseas education', 'Recruitment', 'Education', 'Business development', 'Development']"
AS/400 COBOL 400 (Programming Language)-Application Lead,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['Cobol', 'AS400', 'Programming', 'education', 'educational qualification', 'design', 'As', 'Languages']"
Sr. Marketing Officer / Business Development - Education Sales,Kaamkaaj  India,"Noida, Faizabad, Haldwani",2-7 Yrs,"['sales', 'Admissions', 'Education Industry', 'BD', 'direct marketing', 'Institutional Sales', 'BDM', 'sales executive']"
Lead Business Development- Education Sales,LeadSquared,Indore,2-4 Yrs,"['Lead Business Development- Education Sales', 'business development', 'education', 'sales', 'development', 'educational sales']"
Inside Sales Executive,MeDVARSITY,"Sangareddy, Telangana, Rangareddy, Telangana, Hyderabad, Telangana(Banjara hills)",2-7 Yrs,"['Sales', 'Edtech', 'Admission Counselling', 'E-learning', 'Bde', 'B2C Sales', 'Online Tutoring', 'Inside Sales']"
Overseas Education Consultant(USA),Leverage Edu,"Hyderabad, Telangana",1-5 Yrs,"['Overseas Education', 'Student Counseling', 'Education Counseling', 'sales', 'Consulting', 'Usa', 'Education', 'Counselling']"
Academic / Education / Admission Counsellor !!!,MY Tel Recruitment Solutions,"Noida, Ghaziabad, Delhi / NCR",1-5 Yrs,"['Admission Counselling', 'Student Counseling', 'HARDWORKING', 'Pressure Handling', 'Telesales', 'Credit Card Sales', 'Insides Sales', 'SALES TARGET']"
Android developers  (Education Industry)  Hyderabad,Indo Edge Human Resources,"Hyderabad, Telangana",2-7 Yrs,"['Android developer', 'Implementing navigation', 'Android Application Development', 'Java', 'Android testing', 'Firebase on Android', 'Android Concepts', 'Android interactivity']"
UI & UX Developer  (Education Industry)  Hyderabad,Indo Edge Human Resources,"Hyderabad, Telangana",2-7 Yrs,"['UI & UX Developer', 'Ui/Ux', 'User Experience Design', 'UX', 'JavaScript', 'Version Control', 'Bootstrap 5 Framework', 'Bootstrap Framework']"
Overseas Education Advisor,Go International Careers,"Hyderabad, Telangana",2-3 Yrs,"['Best Communication skills', 'Computer knowledge', 'Excel Powerpoint', 'Email browsing', 'Microsoft Office Access', 'Word', 'MS Office', 'Microsoft']"
Consultant - Overseas Education USA,Innvocon Learning Solutions,Hyderabad/Secunderabad,1-3 Yrs,"['Student Counselling', 'overseas education', 'immigration counsellor', 'overseas education consultant', 'Student counseling', 'Usa', 'Counselling', 'Immigration']"
Academic / Education / Admission Counsellor !!!,MY Tel Recruitment Solutions,"Noida, Ghaziabad, Delhi / NCR",1-5 Yrs,"['Admission Counselling', 'Student Counseling', 'HARDWORKING', 'Pressure Handling', 'Telesales', 'Credit Card Sales', 'Insides Sales', 'SALES TARGET']"
Assistant Professor,Indo Global Education Foundation,"Mohali, Punjab, Chandigarh, Chandigarh",0-5 Yrs,"['Teaching', 'Lecturer Activities', 'Education', 'Educational Administration', 'Assistance', 'Administration']"
Academic Counsellor with Excellent Communication | Urgent Hiring,Datatrained Education Pvt. Ltd.,,,"['Collections', 'International Call Center', 'US Shift', 'International Business', 'US Sales', 'Voice Process', 'UK Shift', 'US Process']"
Walk- in | Inside Sales | Naukri.com,Info Edge,,,"['sales', 'Educational Sales', 'inside sales', 'cold calling', 'telesales', 'outbound sales', 'Bpo Sales', 'b2c sales']"
Field Sales Consultant,Behtar Technology,Remote,0-4 Yrs,"['Field Sales', 'B2C Sales', 'Credit Card Sales', 'Direct Sales', 'Field Marketing', 'Insurance Sales', 'B2B Sales', 'Banking Sales']"
Course Counsellor / Admission Officer,Cindrebay School Of Fashion & Interior Design,"Hyderabad/Secunderabad, Coimbatore, Thodupuzha, Trivandrum/Thiruvananthapuram, Kochi/Cochin, Kolkata, Cannanore/Kannur, Indore, Nagpur, Pune, Lucknow, Calicut/Kozhikode, Bangalore/Bengaluru",0-3 Yrs,"['Counsellor', 'Communication Skills', 'School', 'College Admissions', 'Written Communication', 'Education', 'Interpersonal Skills', 'counselling']"
Placement  Manager(Education Industry) Gurgaon / Jaipur /Hyderabad,Indo Edge Human Resources,"Noida, Uttar Pradesh, New Delhi, Delhi, Hyderabad, Telangana, Gurugram, Haryana, Jaipur, Rajasthan, Delhi / NCR",5-10 Yrs,"['Placement', 'Campus', 'Corporate Relations', 'Corporate Relation', 'Placement Coordination', 'engineering', 'Corporate Relationship Management', 'Campus Interviews']"
Manager Medical Education,Abbott,Mumbai,3-6 Yrs,"['Data analysis', 'Due diligence', 'Excel', 'Contract management', 'Pharmacy', 'Pharma', 'CME', 'Management']"
Career Counselor,Edwise,Jaipur,0-5 Yrs,"['Com', 'Career Counsellor', 'Mail', 'Education', 'Visa', 'Business Executive', 'Counselling', 'Email']"
Junior Counselor,Interface Alliances Global Education,Hyderabad/Secunderabad,0-2 Yrs,"['Counsellor', 'Due diligence', 'Time management', 'Focus', 'MS Office tools', 'Management', 'Overseas education', 'Visa processing']"
Sr Education Counsellor,Techavera Solutions,Noida,1-5 Yrs,"['Counselling', 'Edtech', 'Admission Counselling', 'education counsellor', 'B2C Sales', 'Telesales', 'Sales Management', 'Education Counseling']"
University Representative(Overseas Education),MSM Global Education,"Hybrid - Guwahati, Assam, Bhopal, Madhya Pradesh, Kanpur Nagar, Uttar Pradesh",2-7 Yrs,"['Educational Sales', 'Overseas Education', 'Sales', 'Education']"
Senior Education Counsellor,Digiperform,"Noida, Uttar Pradesh, Delhi / NCR",1-6 Yrs,"['Admission Counselling', 'Communication Skills', 'Convincing Power', 'Counselling', 'Student Counseling', 'Educational Sales', 'Presentable', 'Sales']"
Education Sales | IT Sales | International Process | Multiple Shifts,Snva Ventures,"Noida, Uttar Pradesh, New Delhi, Delhi, Faridabad, Haryana, Gurugram, Haryana, Greater Noida, Uttar Pradesh, Delhi / NCR",1-6 Yrs,"['Edtech', 'International Sales', 'Edutech', 'US Sales', 'Uk Sales', 'Global Sales', 'Process', 'Uk']"
Counsellor - Executive Education,Consult Shekhar Pandey,New Delhi(BB Block Janakpuri),5-10 Yrs,"['Outbound Sales', 'Telesales', 'Inside Sales', 'Business Development', 'Education Counseling', 'Edtech', 'B2B Marketing', 'Telecalling']"
Admission Consultant (Sales) For Noida,Henry Harvin Education,Noida,0-5 Yrs,"['Admission Counselling', 'Inside Sales', 'Education Counseling', 'Educational Sales', 'Sales', 'Negotiation', 'B2C Sales', 'Direct Sales']"
Academic Counsellor/Career Specialist,Indian Institute of Commerce Lakshya,"Bengaluru, Delhi / NCR, Mumbai (All Areas)",0-3 Yrs,"['Edtech', 'Inside Sales', 'Presales', 'Communication Skills', 'Educational Sales', 'B2C Sales', 'Telesales', 'Education Counseling']"
Acedemic Counsellor- Inside Sales | CTC Upto 7.25 Lakhs+ Incentives,Edumentor Educational Services,"Ghaziabad, Uttar Pradesh, New Delhi, Delhi, Gautam Buddha Nagar, Uttar Pradesh",0-3 Yrs,"['Convincing Power', 'Education Counseling', 'Career Counselling', 'Verbal Communication', 'Cold Calling', 'Negotiation', 'Inside Sales', 'Online Lead Generation']"
Opentext Exstream Developer,Godigi Infotech,"Mumbai, New Delhi, Hyderabad/Secunderabad, Jaipur, Bangalore/Bengaluru",0-1 Yrs,"['MCA in Computers', 'Opentext ExstreamHp Exstream Other Keyskills gitDialog ProgrammingagileCAAS Education:UG -B.Tech/B.E. in Any Specialization PG - M.Tech in Any Specialization', 'Development', 'Opentext Exstream', 'Education', 'UG', 'Computer']"
Education Sales Manager,Wheebox,Mumbai,5-10 Yrs,"['educational sales', 'B2B Sales', 'SAAS selling', 'business management', 'lead generation', 'CRM', 'Management', 'SAAS']"
Education Sales Manager,Wheebox,Lucknow,4-8 Yrs,"['educational sales', 'lead generation', 'software sales', 'B2B Sales', 'saas sales', 'Education Sales Manager', 'Education Sales', 'Education Sales Management']"
Senior Manager - Education Sales,Mettl,Mumbai,8-10 Yrs,"['Relationship management', 'Lead generation', 'B2B', 'Networking', 'Client acquisition', 'B2B Sales', 'Research', 'Key account management']"
Education Sales Manager,Snva Ventures,Noida,2-6 Yrs,"['Training', 'PMP', 'data science', 'Client retention', 'Curriculum development', 'Employee engagement', 'Scrum', 'Operations']"
International Education Counselor,Winny Immigration & Education Services P Ltd,Ahmedabad,1-3 Yrs,"['Canada', 'Overseas Education', 'Career Counselling', 'visa counselling', 'Student Counseling', 'Uk', 'Education Counseling', 'admission counselling']"
Business Development Executive- Overseas Education,MSM Global Education,"Sirsa, Haryana, Rajkot, Gujarat",1-5 Yrs,"['overseas education', 'Business development', 'Sales', 'b2b sales', 'international education', 'Business development Management', 'student visa counsellor', 'immigration counsellor']"
Business Development Manager,HDFC Life,"Hyderabad, Telangana(Gachibowli +3)",1-2 Yrs,"['Insurance Sales', 'Agency Sales', 'Agency Channel', 'Agency', 'Sales', 'Life Insurance', 'Bfsi Sales', 'Bfsi']"
Sales / Business Development Associate - Fresher,Kalvi Career Education,Bangalore/Bengaluru(HSR Layout),0-3 Yrs,"['fresher', 'Admission Counselling', 'Student Counseling', 'Edtech', 'Educational Sales', 'Sales', 'Education', 'Admissions']"
Admission Officer - Education Sector,Core Connect Hr Consultants,"Hyderabad, Telangana, Kurnool, Andhra Pradesh, Nizamabad, Telangana",2-5 Yrs,"['Sales', 'B2C Sales', 'Direct Selling', 'Direct Sales', 'Admissions', 'Education', 'B2C', 'Selling']"
Overseas Education Consultant,Go Moder,Hyderabad/Secunderabad,2-5 Yrs,"['Overseas Education Counsellor', 'Admission process', 'overseas counselling', 'admission Counselling', 'negotiation', 'sale strategies', 'education Counselling', 'Study abroad counsellor']"
Education Associate,Worldatwork,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-3 Yrs,"['E-learning', 'Adobe Acrobat', 'Graphic designing', 'LMS', 'Customer service orientation', 'Instructional design', 'Archiving', 'Quality Review']"
Center Head/Branch Head (Education Sector),Frankfinn,"Kolkata, West Bengal, New Delhi, Delhi, Mumbai (All Areas)",16-25 Yrs,"['center head', 'branch head', 'Heading Branch', 'Branch Management', 'p&L', 'Branch Sales', 'Center Management', 'institution head']"
