Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Software Developer-Fresher,Owfis Jobpe Technologies,"Hyderabad, Telangana(Madhapur), Bengaluru, Delhi / NCR",0-5 Yrs,"['Vuejs Framework', 'Vue.Js', 'Nuxtjs', 'Rest Api Design', 'Vuex', 'Reactive Programming', 'Bdd', 'Babel']"
Software Developer - .NET Web,Siemens,Bangalore/Bengaluru,0-6 Yrs,"['NUnit', 'MS SQL', 'Software design', 'Postgresql', 'Automation tools', 'Consulting', 'Javascript', 'DBMS']"
Senior Software Developer,Siemens,Gurgaon/Gurugram,0-7 Yrs,"['Software design', 'DTS', 'Coding', 'OOAD', 'Web development', 'Debugging', 'Agile', 'Python']"
Software Developer (Test Automation),Siemens,Bangalore/Bengaluru,0-5 Yrs,"['Automation testing', 'Simulation', 'Debugging', 'Agile', 'Siemens', 'Application development', 'MVC', 'Selenium']"
Senior Software Developer,Siemens,Bangalore/Bengaluru,0-7 Yrs,"['Concept design', 'GIT', 'Analytical', 'Consulting', 'Agile', 'Winforms', 'Siemens', 'Object oriented programming']"
"Urgent: IT Infrastructure Manager (5+ Years) @ Abids, Hyderabad!",Sub-K Impact Solutions Limited,"Hyderabad, Telangana(Abids)",5-10 Yrs,"['IT Infrastructure', 'Team Management', 'Network Systems', 'Network Management', 'Documentation', 'Budget Management', 'Security Management', 'Hardware and software Procurement']"
"Manager, Software Engineering",Thermo Fisher Scientific,Bengaluru,10-15 Yrs,"['Hire to Retire', 'People Management', 'Talent Development', 'Performance Management', 'Performance Review', 'Appraisal Management', 'People Management Skills', 'Software']"
Cloud Consultant - AWS,Sourced Group An Amdocs Company,Pune,2-5 Yrs,"['Cloud computing', 'Automation', 'Enterprise applications', 'Configuration management', 'MySQL', 'Agile', 'Ruby', 'Virtualization']"
Cloud Ops & Devops Developer,Response Informatics,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",7-10 Yrs,"['devops', 'Cloud', 'Ops', 'Cloudops', 'Development']"
Embedded Software Engineer,Tata Elxsi,"Hybrid - Hyderabad/ Secunderabad, Telangana, Bangalore/ Bengaluru, Karnataka, Trivandrum/ Thiruvananthapuram, Kerala",3-8 Yrs,"['Embedded C', 'RTOS', 'Microcontroller', '32 Bit Microcontrollers', 'ARM', 'Embedded Software Development', 'Automotive', 'Embedded system design']"
Software Engineer II - DevOps,Keywords Studios,Pune,5-7 Yrs,"['Unix', 'Cloud computing', 'Automation', 'RDBMS', 'Postgresql', 'Disaster recovery', 'Perl', 'Gaming']"
"Software Engineering (Full Stack, GCP, DB, Qlik, API)",Ford,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-9 Yrs,"['Automation', 'Postgresql', 'Web development', 'Agile', 'Pega', 'Informatica', 'Release management', 'Analytics']"
"Lead MTS, Software Engineering, Heroku",Salesforce,"Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Jaipur, Bangalore/Bengaluru",5-9 Yrs,"['Performance tuning', 'Automation', 'Postgresql', 'Debugging', 'Monitoring', 'SQL', 'CRM', 'Python']"
Software Engineering Specialist,BT e-Serv (India) Pvt. Ltd.,Bangalore/Bengaluru,3-6 Yrs,"['Cloud computing', 'Automation', 'Data analysis', 'Coding', 'Database design', 'Artificial Intelligence', 'Debugging', 'Machine learning']"
Senior Software Engineer,Cognizant,"Hyderabad, Telangana, Bangalore Rural, Karnataka, Chennai, Tamil Nadu",6-9 Yrs,"['Javascript', 'Html And Css', 'React.js', 'Software', 'Senior', 'CSS', 'CSS', 'Cs']"
Software Engineer - Sustenance,Icertis,Pune,2-5 Yrs,"['Cloud computing', 'Coding', 'Javascript', 'Agile', 'Application development', 'Windows', 'Stored procedures', 'microsoft']"
SCILS - Software engineer III,Walmart,Chennai,3-7 Yrs,"['Product management', 'Supply chain', 'Maven', 'Cloud computing', 'Data structures', 'High level design', 'Business solutions', 'Information technology']"
"Senior Engineer, Software Engineering",Bain Company India Pvt. Ltd.,New Delhi,5-7 Yrs,"['Cloud computing', 'Automation', 'Coding', 'Web development', 'Javascript', 'Agile', 'Troubleshooting', 'Analytics']"
Principal Software Maintenance Engineer,Red Hat,Pune,6-9 Yrs,"['Computer science', 'Cloud computing', 'Automation', 'Linux kernel', 'Debugging', 'Workflow', 'Test cases', 'Troubleshooting']"
Software Engineer,Ford,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",7-9 Yrs,"['Maven', 'Product engineering', 'Front end', 'business rules', 'HTML', 'test driven development', 'Troubleshooting', 'Adobe']"
Lead Software Engineer - Sustenance Engineering,Icertis,Remote,7-10 Yrs,"['Cloud computing', 'Ticketing', 'Javascript', 'Issue resolution', 'Customer support', 'Windows', 'Stored procedures', 'microsoft']"
AWS Cloud Technical Architect,Tata Consultancy Services (TCS),"Hyderabad, Pune, Bengaluru",8-13 Yrs,"['Aws Cloudformation', 'Aws Lambda', 'aws cloud', 'Amazon Cloudwatch', 'Redshift Db', 'Aws Glue', 'Athena', 'Glue']"
Platform Engineer/ Backend Engineer,Infracloud Technologies,Pune,1-3 Yrs,"['Cloud computing', 'continuous integration', 'Backend', 'orchestration', 'Programming', 'AWS', 'Python', 'Cloud']"
DevOps Engineer,Bahwan CyberTek,Bangalore/Bengaluru,3-5 Yrs,"['Analytical skills', 'Cloud computing', 'GIT', 'Linux', 'GCP', 'Agile', 'Vulnerability', 'microsoft']"
Azure Devops Engineer,Tata Consultancy Services (TCS),"Hyderabad, Bengaluru, Karnataka",8-10 Yrs,"['Azure Cloud', 'Azure Devops', 'Terraform', 'Microsoft Azure', 'Cloud', 'Devops']"
Platform Engineer (Kubernetes Specialist),"DigitalOcean, Inc.","Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['Cloud computing', 'Automation', 'github', 'Networking', 'Technical writing', 'Troubleshooting', 'Continuous improvement', 'Monitoring']"
Lead Engineer,Unisys,Bangalore/Bengaluru,12-16 Yrs,"['AWS', 'Jenkins', 'Cloud computing', 'Azure', 'OpenShift', 'Ansible', 'Agile', 'Perl']"
"Engineer, Senior - DevOPs","Qualcomm Technologies, Inc",Hyderabad/Secunderabad,4-7 Yrs,"['Automation', 'Linux', 'Production support', 'Configuration management', 'Performance testing', 'Workflow', 'Perl', 'Troubleshooting']"
DevSecOps Automation Engineer,ARM Embedded Technologies,Bangalore/Bengaluru,4-6 Yrs,"['Computer science', 'automation framework', 'Cloud computing', 'SAP', 'Networking', 'Agile', 'Windows', 'Information technology']"
Senior Devops Engineer,Tata Consultancy Services (TCS),"Hyderabad, Telangana",8-13 Yrs,"['Terraform', 'Devops Tools', 'Ansible', 'Splunk', 'AWS', 'Prometheus', 'Tools', 'Senior']"
Senior Devops Engineer,Salesforce,"Hyderabad/Secunderabad, Bangalore/Bengaluru",5-10 Yrs,"['Automation', 'Product engineering', 'zabbix', 'Networking protocols', 'Agile', 'Troubleshooting', 'Distribution system', 'CRM']"
"Senior Engineer, SRE",Circles,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['Cloud computing', 'GCP', 'Debugging', 'Agile', 'Operations', 'Ruby', 'Monitoring', 'Capacity planning']"
Site Reliability Engineer 2/3,WEX Inc.,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-5 Yrs,"['Computer science', 'Cloud computing', 'Automation', 'Software design', 'Operational excellence', 'Networking', 'Agile', 'Troubleshooting']"
"Senior Engineer, SRE",Circles.Life,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['Computer science', 'Cloud computing', 'GCP', 'Debugging', 'Agile', 'Operations', 'Ruby', 'Monitoring']"
"Data Engineer , Product",Mediamath,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-3 Yrs,"['Cloud computing', 'C++', 'Automation', 'Troubleshooting', 'Digital marketing', 'Analytics', 'Monitoring', 'SQL']"
Kubernetes-DevOps Engineer,Accenture,Hyderabad/Secunderabad,12-14 Yrs,"['continuous integration', 'Automation', 'orchestration', 'Javascript', 'Python', 'kubernetes', 'environmental monitoring', 'java']"
Lead - Solution Engineer,SLK Software,Bangalore/Bengaluru,4-7 Yrs,"['Azure', 'Waterfall)', 'GCP)', 'Software development methodologies (Agile', 'Data analysis and visualization', 'Java)', 'Cloud computing platforms (AWS', 'Networking/Security knowledge']"
Full Stack API Engineer,Clarifai,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['Cloud computing', 'C++', 'Load testing', 'Testing tools', 'Postgresql', 'Javascript', 'PHP', 'SDK']"
MLOPS Engineer,Qubrid,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-5 Yrs,"['Cloud computing', 'deep learning', 'continuous integration', 'orchestration', 'Machine learning', 'Cloud', 'Workflow', 'Open source']"
Senior R&D Engineer,Nokia,Bangalore/Bengaluru,5-7 Yrs,"['Cloud computing', 'Software configuration management', 'Consulting', 'Javascript', 'Firmware', 'Unit testing', 'Research', 'SCM']"
Senior Fullstack Engineer,Sendhelper,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-8 Yrs,"['Product management', 'Cloud computing', 'MySQL', 'Agile', 'Application development', 'Scrum', 'test driven development', 'Unit testing']"
"Lead, Account Solution Engineer",Salesforce,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",10-16 Yrs,"['Cloud computing', 'Sales', 'Business analysis', 'Presales', 'ITES', 'Business solutions', 'Customer engagement', 'Business case']"
Python Automation Engineer (Devops Development): Oracle India Pvt Ltd,Oracle,"Hybrid - Noida, Uttar Pradesh, Hyderabad, Bengaluru",10-20 Yrs,"['Python', 'Docker', 'Github', 'Automation Framework', 'Perl', 'API', 'Bash', 'Virtualization']"
Devops Engineer,Tata Consultancy Services (TCS),"Hyderabad, Telangana, Chennai, Bengaluru",3-6 Yrs,"['Devops', 'Apex', 'Salesforce', 'Cloud Technologies', 'Cloud']"
MLOps Engineer - AI,Level Ai,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-6 Yrs,"['Cloud computing', 'operational support', 'Enterprise applications', 'Machine learning', 'Information retrieval', 'Silicon', 'Troubleshooting', 'Open source']"
Lead Full Stack Engineer,Shyftlabs,Hyderabad/Secunderabad,5-9 Yrs,"['Cloud computing', 'Team management', 'Front end', 'TDD', 'Postgresql', 'Django', 'Healthcare', 'software quality']"
Principal Product Engineer,Impact Analytics,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",11-14 Yrs,"['Performance tuning', 'System architecture', 'Cloud computing', 'Software design', 'Product engineering', 'Manager Quality Assurance', 'Data structures', 'application architecture']"
Principal Engineer (Frontend),Impact Analytics,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-12 Yrs,"['GIS', 'Performance tuning', 'System architecture', 'Cloud computing', 'Software design', 'Manager Quality Assurance', 'Javascript', 'Data structures']"
"Lead Engineer, Products",Majesco,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-9 Yrs,"['Cloud computing', 'Automation', 'Coding', 'Javascript', 'HTML', 'Scrum', 'Troubleshooting', 'SDLC']"
Senior Lead Engineer,Otis,Hyderabad/Secunderabad,2-5 Yrs,"['Cloud computing', 'Software design', 'jQuery', 'Production support', 'Data management', 'Coding', 'Project management', 'Debugging']"
GPU Software Development Engineer,Intel,Bangalore/Bengaluru,0-3 Yrs,"['GPU Software Development', 'C++', 'software validation', 'computer architecture', 'Development', 'Software development', 'Software', 'Computer']"
Software Engineer,Chubb,Hyderabad/Secunderabad,0-3 Yrs,"['Core Java', 'jQuery', 'Front end', 'Coding', 'Javascript', 'Agile', 'Data structures', 'Stored procedures']"
Trainee Software Engineer,Siri Websolutions,Hyderabad,0-1 Yrs,"['assembly language', 'C', 'software', 'HTML', 'mca', 'SQL', 'xml', 'JavaScript']"
Software Engineer,Husys Consulting,Hyderabad,0-2 Yrs,"['Computer science', 'ISO', 'Postgresql', 'Machine learning', 'Javascript', 'CMMI', 'HTML', 'Agile methodology']"
Software Engineer,Startoon Labs,Hyderabad/Secunderabad,0-4 Yrs,"['Software development', 'MySQL', 'Debugging', 'Agile', 'Customer service', 'Troubleshooting', 'Software solutions', 'SDLC']"
Software Engineer,Husys Consulting,Hyderabad,0-3 Yrs,"['assembly language', 'Six Sigma', 'JavaScript', 'Real Time Operating Systems', '.NET', 'HTML', 'Oracle', 'Python']"
Junior and Senior software engineers,Husys Consulting,Hyderabad,0-5 Yrs,"['Computer science', 'ISO', 'Postgresql', 'Machine learning', 'Tools', 'CMMI', 'HTML', 'Agile methodology']"
Software Engineer,GA Digital Solutions,Hyderabad/Secunderabad,0-4 Yrs,"['Content management', 'Management systems', 'Standard operating procedures', 'Investigation', 'Office management', 'MS Office', 'System implementation', 'Operating']"
Interns - Software Engineering,Aphthartos Technologies,Hyderabad/Secunderabad,,
Senior software engineer,Husys Consulting,Hyderabad,0-5 Yrs,"['Computer science', 'ISO', 'Postgresql', 'Machine learning', 'CMMI', 'HTML', 'Agile methodology', 'Open source']"
Senior software engineer,Husys Consulting,Hyderabad,0-5 Yrs,"['Computer science', 'ISO', 'Postgresql', 'Machine learning', 'Tools', 'CMMI', 'HTML', 'Agile methodology']"
Cloud Engineer,Koch Industries,Bangalore/Bengaluru,5-8 Yrs,"['Cloud', 'PowerShell', 'Azure', 'Cyber Security', 'kernel patching', 'Configuration management', 'PaaS', 'SaaS']"
Sr Azure Cloud Engineer,Epicor,Bangalore/Bengaluru,5-9 Yrs,"['MS SQL', 'Networking', 'Active directory', 'microsoft azure', 'Troubleshooting', 'Business solutions', 'Analytics', 'Monitoring']"
DevOps Engineer/Architect,Intone Networks,Remote,4-9 Yrs,"['Unix', 'Computer science', 'Cloud computing', 'Manager Quality Assurance', 'Linux', 'Project management', 'Debugging', 'Active directory']"
Senior Cloud Engineer,Travelex,Mumbai,4-7 Yrs,"['Cloud computing', 'Automation', 'devops', 'Cloud', 'Infrastructure', 'Scrum', 'Continuous improvement', 'Operations']"
Senior Cloud Engineer,Travelex,Mumbai,4-7 Yrs,"['Cloud computing', 'Automation', 'devops', 'Cloud', 'Infrastructure', 'Scrum', 'Continuous improvement', 'Operations']"
Cloud System Engineer,Inka Entworks Inc,Mumbai,5-10 Yrs,"['Software Development Life Cycle', 'Cloud Computing', 'Cloud Engineer', 'Linux', 'Terraform', 'Software Engineering', 'Ansible', 'Aws']"
"Cloud Support Engineer, Premium Support","DigitalOcean, Inc.",Remote,1-4 Yrs,"['Health insurance', 'Cloud computing', 'KVM', 'Networking', 'Linux', 'Postgresql', 'MySQL', 'Customer support']"
Hiring Lead Cloud Infrastructure Engineer - Ahmedabad- Advantmed,Advantmed,"Ahmedabad, Gujarat",10-17 Yrs,"['Azure Administration', 'AZ 104', 'Cloud Deployment', 'Powershell', 'Azure Cloud', 'PAAS', 'Iaas', 'load balancer']"
Cloud Engineer-PaaS,Hanu Consultancy Services,Gurgaon/Gurugram,1-5 Yrs,"['Cloud computing', 'MS SQL', 'jQuery', 'LINQ', 'Version control', 'Javascript', 'Entity framework', 'Stored procedures']"
Cloud Engineer,Cubensquare,Chennai,2-6 Yrs,"['Analytical skills', 'Cloud computing', 'Root cause analysis', 'Automation', 'Interpersonal skills', 'Powershell', 'GCP', 'Virtualization']"
Cloud Engineer,Hanu Consultancy Services,"Noida, Greater Noida",1-5 Yrs,"['Cloud computing', 'Interpersonal skills', 'Business analytics', 'Analytical', 'MySQL', 'Machine learning', 'Data processing', 'Stored procedures']"
Cloud engineer,Complete Open Source Solutions.,Mumbai,2-4 Yrs,"['Cloud computing', 'Redhat', 'IT infrastructure management', 'Cloud', 'DNS', 'WPA', 'Ruby', 'DHCP']"
Cloud Engineer,Nityo Infotech,Chennai,3-9 Yrs,"['Analytical skills', 'Cloud computing', 'Root cause analysis', 'Automation', 'Interpersonal skills', 'Powershell', 'GCP', 'Infrastructure']"
Cloud Migration/Data Engineer,Intone Networks,Remote,2-6 Yrs,"['Cloud computing', 'Manager Quality Assurance', 'Data modeling', 'Business analysis', 'Project management', 'Stored procedures', 'Risk management', 'SQL']"
Senior Cloud Engineers,MNJ Software,Remote,3-6 Yrs,"['IT services', 'Cloud computing', 'Automation', 'metadata', 'Product engineering', 'Coding', 'Data structures', 'Troubleshooting']"
Cloud Engineer,CONNECTING 2 WORK,Kochi/Cochin,3-5 Yrs,"['Analytical skills', 'Cloud computing', 'Application deployment', 'cloud security', 'GCP', 'PHP', 'Troubleshooting', 'AWS']"
Cloud Network Engineer,Accelleron,Vadodara,2-6 Yrs,"['Cloud computing', 'Network administration', 'Networking', 'Cloud', 'DNS', 'network services', 'Routing', 'DHCP']"
"Team Lead, Cloud Support Engineer","DigitalOcean, Inc.",Remote,3-6 Yrs,"['Analytical skills', 'Health insurance', 'Cloud computing', 'Employee development', 'Linux', 'Process improvement', 'Cloud', 'Equity']"
Sr . Cloud Operations Engineer,SNP Technologies,Remote,4-9 Yrs,"['Cloud computing', 'Automation', 'Linux', 'WAN', 'Cloud', 'LAN', 'Infrastructure', 'Windows']"
Cloud Operations Engineer (Mid-Level),SNP Technologies,Remote,2-7 Yrs,"['Cloud computing', 'Operations Manager', 'Monitoring tools', 'Networking', 'Cloud', 'Active directory', 'DNS', 'Management']"
Sr Specialist Applications Developer,Celanese Corporation,Hyderabad/Secunderabad,5-10 Yrs,"['Cloud computing', 'ERP', 'Software design', 'PAAS', 'System integration', 'Agile', 'Javascript', 'Incident management']"
Linux Driver Developer,ESN Technologies,"Hybrid - Hyderabad, Telangana(Banjara hills)",2-7 Yrs,"['C++', 'C', 'Linux Device Drivers', 'Device Drivers', 'Printer Drivers', 'USB', 'Linux Kernel', 'Drivers Development']"
Hiring For MNC-Lead Java Developer-Hyd-Hybrid-10+yrs,USTECH SOLUTIONS,"Hybrid - Hyderabad/ Secunderabad, Telangana(Hyderbasthi)",10-18 Yrs,"['java', 'Python', 'spring boot', 'Rest', 'MySQL', 'azure cloud', 'Html/Css', 'Cloud']"
Engineer - Embedded Software Developer,"Qualcomm Technologies, Inc",Bangalore/Bengaluru,1-3 Yrs,"['C++', 'Bluetooth', 'USB', 'Power management', 'SOC', 'Scheduling', 'SPI', 'Consumer electronics']"
Sr Software Engineer (Backend Developer - Java),Rakuten Symphony,Bengaluru(Panathur),7-12 Yrs,"['Java', 'Rest', 'Cloud', 'Kafka', 'API', 'Spring Boot', 'Software', 'Software development']"
"Senior Software Developer (C#, WPF - Desktop applications)",Siemens,Pune,0-10 Yrs,"['Automation', 'html5', 'Debugging', 'Cloud', 'Siemens', 'HTML', 'Application development', 'WPF']"
Solutions Engineer,Tecvesten Consulting,Chennai,0-1 Yrs,"['IT services', 'SAN', 'Cloud computing', 'SOC', 'Consulting', 'Information technology', 'CRM', 'Cloud']"
Desktop Support Engineer,Estee Advisors,Hybrid - Gurgaon/Gurugram,0-2 Yrs,"['Desktop Support', 'Networking', 'It Administration', 'Antivirus Management', 'Information Security', 'Routing', 'System Administration', 'IT']"
Devops Engineer,Manyantan Technologies,"Hyderabad, Telangana(2nd Phase KPHB)",0-1 Yrs,"['Aws Devops', 'Docker', 'Jenkins Ci', 'Devops Tools', 'Ci/Cd', 'Kubernates', 'Kubernetes', 'Devops']"
Technical Support Engineer,Naviga Global,New Delhi,0-3 Yrs,"['Training', 'QA', 'Cloud computing', 'Consulting', 'Client support', 'Support services', 'Technical support', 'Principal']"
Functional Support Engineer,ContractPod,Mumbai,0-2 Yrs,"['Service delivery', 'Cloud computing', 'Web technologies', 'Contract management', 'SAAS', 'microsoft azure', 'Troubleshooting', 'Legal services']"
Technical Support Engineer,Post A Resume,Ahmedabad,0-4 Yrs,"['Cloud computing', 'MS SQL', 'Application support', 'Project management', 'Active directory', 'Workflow', 'microsoft', 'Technical support']"
Architect - Cloud Security Engineer,Pepsi Foods,Hyderabad/Secunderabad,10-12 Yrs,"['Automation', 'Project management', 'Information security', 'SOC', 'DNS', 'Perl', 'Windows', 'Asset management']"
Loan IQ BA,Synechron,"Philippines, Hyderabad/Secunderabad, United States (USA), Bangalore/Bengaluru",8-10 Yrs,"['Computer science', 'Cloud computing', 'Interpersonal skills', 'Analytical', 'Agile development', 'Technology leadership', 'Business strategy', 'Project delivery']"
Aws Data Engineer,Wipro,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['SCALA', 'Spark', 'AWS', 'Data']"
AI Software Application Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru",5-7 Yrs,"['Software development', 'C++', 'Linux', 'Coding', 'Artificial Intelligence', 'Debugging', 'AI Frameworks', 'architecting solutions']"
Azure - Generative AI Engineer,Applied Cloud Computing,Thane,2-3 Yrs,"['Service management', 'Cloud computing', 'Automation', 'Bfsi', 'Consulting', 'Machine learning', 'Application development', 'HTTP']"
AWS Cloud Infrastructure Architect - Application Migration,Marktine,"Mumbai, Bangalore/Bengaluru, Delhi / NCR",10-15 Yrs,"['AWS Cloud Infrastructure', 'DevOps', 'Terraform', 'iAM', 'CI/CD Pipeline', 'Cloud', 'IT Disaster Recovery', 'AWS']"
Apptio Cloud Analyst,ARM Embedded Technologies,Bangalore/Bengaluru,3-7 Yrs,"['Engineering services', 'Business services', 'Neuro', 'Usage', 'Project management', 'Billing', 'Consulting', 'Cost reduction']"
Cloud Business Ops Analyst,Motorola Solutions India,Bangalore/Bengaluru,3-6 Yrs,"['Cloud computing', 'GCP', 'spark', 'Billing', 'business case development', 'Operations', 'Motorola', 'SQL']"
Microsoft Cloud Consultant,Xenatus Global,"Hyderabad/Secunderabad, Pune",3-7 Yrs,"['Cloud computing', 'Automation', 'French', 'Manager Quality Assurance', 'Networking', 'Business analysis', 'Analytical', 'Consulting']"
Senior Oracle Cloud Admin,Skillety,Hyderabad/Secunderabad,3-6 Yrs,"['Supply chain', 'Cloud computing', 'ERP', 'Payroll', 'Networking', 'Production support', 'VPN', 'Troubleshooting']"
Software Developer Senior Specialist,Fusion Plus Solutions Inc,Hyderabad/Secunderabad,6-9 Yrs,"['Cloud computing', 'continuous integration', 'SQL queries', 'MS SQL', 'GIT', 'Cloud Services', 'Postgresql', 'Agile']"
Software Developer Senior Specialist,Fusion Plus Solutions Inc,Hyderabad/Secunderabad,3-6 Yrs,"['Cloud computing', 'continuous integration', 'SQL queries', 'MS SQL', 'GIT', 'Cloud Services', 'Postgresql', 'Agile']"
Application Operations Engineer - SAP PLM,Baker Hughes,"Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru",5-7 Yrs,"['Business process', 'ERP', 'SAP PLM', 'CAD', 'Product life cycle management', 'Manager Technology', 'Document management', 'Business solutions']"
"Salesforce Technical Architect, Financial Services",Salesforce,"Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Jaipur, Bangalore/Bengaluru",5-11 Yrs,"['Cloud computing', 'Data modeling', 'Access management', 'Architectural design', 'Javascript', 'HTML', 'Asset management', 'Financial services']"
Salesforce Technical Architect,Salesforce,"Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Jaipur, Bangalore/Bengaluru",6-11 Yrs,"['Cloud computing', 'Data modeling', 'Access management', 'Architectural design', 'Javascript', 'HTML', 'Asset management', 'Financial services']"
Salesforce Technical Architect,Salesforce,"Mumbai, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Jaipur, Bangalore/Bengaluru",10-20 Yrs,"['Cloud computing', 'Data modeling', 'Access management', 'Javascript', 'Healthcare', 'HTML', 'Asset management', 'Financial services']"
Principal Software Engineer (lowcode/cloud Apps/powerapps),ZF Friedrichshafen AG,Hyderabad,10-10 Yrs,"['Microsoft Certified Power Platform App Maker', 'Power BI', 'Microsoft Power Platform certification e.g.', 'Power Apps', 'and Power Virtual Agents. Experience with data modeling', 'Power Automate', 'Microsoft Certified Power Platform Developer is a plus.', 'Application']"
Mechanical/Energy expert and data analyst,Siemens,Thane,0-2 Yrs,"['Cloud computing', 'Data analysis', 'HVAC', 'ISO', 'Simulation', 'Project management', 'Analytical', 'Agile']"
AWS PAAS Consultant,Infosys,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bangalore Rural, Karnataka",3-8 Yrs,"['Paas Aws', 'PAAS', 'AWS', 'Consulting', 'AWS Iaas']"
Cloud Security Architecture-Security Architect,Accenture,Kolkata,2-5 Yrs,"['Backend', 'Access management', 'Load balancing', 'VMS', 'SDLC', 'Cism', 'HP data protector', 'cyber security']"
DevOps Developer (Contract To Hire),Oracle,"Hyderabad, Bengaluru",3-8 Yrs,"['devops', 'Jenkins', 'cd', 'kubernetes', 'ci', 'jenkind', 'ci/cd', 'Continuous Integration']"
"Application Engineer, Adv",Keysight Technologies,Bangalore/Bengaluru,0-4 Yrs,"['Semiconductor', 'Application support', 'Sales', 'Simulation', 'Aerospace', 'Manager Technology', 'Customer service', 'Automotive']"
IT software developer,Siemens,Thane,0-5 Yrs,"['Automation', 'Front end', 'Illustrator', 'MySQL', 'Javascript', 'PHP', 'HTTP', 'Adobe']"
Software Developer,IBM,Kochi/Cochin,0-1 Yrs,"['Java', 'C++', 'C', 'Amazon Web Services', 'Scala', 'PostgreSQL', 'IBM Cloud', 'Go']"
Jr. Software Developer,Suvarna Technosoft pvt.ltd.,Hyderabad,0-1 Yrs,"['Node.Js', 'MongoDB', 'Angular', 'SQL', 'Software development', 'Software', 'Development', 'Jrss']"
Advanced Embedded System Engineering-Application Developer,Accenture,Bangalore/Bengaluru,5-10 Yrs,"['Android Application', 'android application development', 'Embedded', 'system engineering', 'Application', 'Application development', 'Engineering', 'Advanced Embedded']"
Senior Software Engineer - C# (Desktop),Soroco,Bangalore/Bengaluru,4-7 Yrs,"['Cloud computing', 'Software design', 'Networking', 'System design', 'MFC', 'Visual Studio', 'WPF', 'Distribution system']"
Software Engineer,Autodesk,Bangalore/Bengaluru,2-4 Yrs,"['Cloud computing', 'Automation', 'GIT', 'Functional testing', 'Agile', 'EDI', 'Distribution system', 'Analytics']"
Principal Software Engineer - C/Linux,Oracle,"Hybrid - Hyderabad, Bengaluru, Karnataka",9-14 Yrs,"['Kernel Programming', 'GDB', 'Data Structures', 'Memory Management', 'OS Internals', 'Linux Internals', 'System Programming', 'Algorithms']"
Salesforce Service Cloud Developer,NTT DATA BUSINESS SOLUTIONS,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",8-13 Yrs,"['Service Cloud', 'Salesforce', 'Visualforce', 'Triggers', 'Webservices', 'Salesforce Lightning', 'Apex', 'Sales force development']"
Data Engineering-Application Developer,Accenture,Bangalore/Bengaluru,5-7 Yrs,"['Performance tuning', 'Coding', 'Data warehousing', 'SQL', 'Python', 'Architecture', 'Data modeling', 'E-commerce']"
Software Engineer-HTHD,Ford,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-4 Yrs,"['Machine learning', 'Javascript', 'Data quality', 'Informatica', 'Customer service', 'Business intelligence', 'Open source', 'Monitoring']"
